tweet,source,human_sentiment,has_human_label,date,stock,known_pumper,price_region,inflection_point,tweet_volume,hour,dayofweek,is_weekend,is_market_hours,fb_polarity,fb_label
NFX failed attempt at a new high possible hesitation at the top I like the NFX130208P170 at 3.60,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"user for AMPE, the Gap for business is 28%, so a low on 3.69 x 14% is 4.20, and the MA-20 is also 4.20, so that is my target",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
BAC going above resistance with some really HEAVY volume today. Should be in everyone's radar.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5651,positive
CBK looking for the breakout; entry 6.51 stop 6.19,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
NFX looking good so far on hourly. ooking for it to pull in to the 20 ema hrly at 170 maybe more,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.9246,positive
AAP perhaps is time to start considering a ONG position on this name again. Finally some commitment.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP Short 451.50 Will go down as soon Mrk will ollover,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.7194,negative
sold my amzn stocks... better be flat ^^,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"user Market only seemed to care about beating expectations, which were inflated it seems SII",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP Begin to ollover I,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"I think it's obvious that Valero VO has more room to run, but I certainly like HFC a lot more. Compare their P/E and revenue growth.",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5641,positive
Are we seeing a minor pullback for NFX or the beginning of a major correction? This investor isn't about to test the water. Still bearish,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.8648,negative
GDP from watch list 20 crossed above 50-day and near line with volume of 27% ave,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.935,positive
"NW - ong  19.75. Trailing Stop  21.06 from 5 prior Stops of 20.26, 19.93, 19.75, 18.95 and 18.15:",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"user CSN, yesterday I bough at 25K1.2375 and 25K1.1550, I will continue scaling up/down",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4844,positive
"BAC Out  12.82 Not being Greedy, Will wait for a pullback or another day to reenter.",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
ZGNX Here it goes again.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
MHP MCO SPX SPY Will S&P and Moody's once again threaten sovereign downgrade in response to mortgage fraud action?,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.6707,negative
TMB suggested by a follower - poised to breakout to new highs. Buy area 64.00 on volume,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
MHP MCO SPX SPY #CNBC  reports that Justice is seeking 5B+ from S&P for mortgage ratings in civil case/no criminal charges to date.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.7175,positive
AAP BAC two trades I'm looking to get involved at the close.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
long FS  30 could be late though watch ur stops,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
ooks like those MCP 8 calls for friday are paying well!,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.551,positive
NVDA Breaking a short-term downtrend line w/ SI rising and MACD trying to cross above 0,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.8775,negative
user: AAP Sold because the CNBC dump is coming,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.6165,negative
VMW next trip to 79 its not going to be denied,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"BI: QIK wins on functionality, loses on cost/service. 2 Q's of deferred rev declines + back-end loaded estimates = tough bar for 4Q (7/7)",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.9569,negative
ESX making a move to break into the gap.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"ed Weekly Triangle on KWK,.....Scaling p",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
V - On watch for tomorrow.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
ZNGA up almost 5% in after hours.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.942,positive
"TIP coiling like a rattlesnake, long, looks higher",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
EXAS Pretty set up,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
ZNGA When a company beats by 1cents you have to seriously doubt if that is due to accounting tricks,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
No Porn for me only ZNGA Pokeher,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"MHP Kids, don't do steroids",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"thats good below the equator? user: ZNGA yoy sales growth over last six Q's: 80%, 59%, 32%, 19%, 3%, 0%",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.8686,positive
ooks like the intermediate bullish trend has been broken in SNTA - been safe money for months now,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.8666,negative
"CS weekly (tied heavily to AAP but, absent that catalyst, this pattern persists):",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
AMN  Yep like I said. Penny stock in the making.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
AMN  Not only will this become a penny stock but this company will continue to dilute its shares like EC Silver did in the past.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
EV Amazed how an 18% gainer gets no ST recognition. Guess that goes along with only having 15 followers. #undertheradar,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
IBM Short Setup - 196.25 target:,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
DNDN A subtle buy signal occurred today. (the set up),stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Put FS at the top of your radar?today after Citigroup initiated?at Buy and target price of 41,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP #BOKEN STOCK,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
user: DOV weekly.  Going higher  - bot into close eod yest unit cost 4.15 see we get a gapper today,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
GMC CST report after the bell expecting a #SFY type of quarter out of both. NOT TADING INTO EANINGS WI ONY TADE THE EACTION,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP  possible bounce above 462,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
VT  breakout point 25+,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
ANAD  b/o point 2.72+,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
DOV PT on this btwn 5.30 and 6.00 two areas of resistance. Valuation incredibly cheap see if volume comes in again today,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Back in BAC ong ! :),stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"NN something is going to happen. Two days ago we saw the hugest volume of the year. Oversold, insiders buying, high TP. ong",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.735,negative
AAP Going under 435 IMHO !,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"So Iger says he likes NFX, go bid 250 lol",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
NFX trying to break out of bull flag. New 52-week highs,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6093,positive
DPS breaking out this am. looks good. earnings feb 13th BMO,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8741,positive
PAN Caught an upgrade with 26% short interest..Breaking out here:,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
last minute add-on to watchlist: DPS,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP Follow the downtrend.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
AAP Short,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
AAP Drop like a ock !,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
AAP heading for the gap,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP The Dump will come faster than the pump IMO !,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
AAP Dump in Progress...,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.5565,positive
FS squeezing,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
DA back in playing the breakout to all time highs; entry  14.30 stop 13.41,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8202,positive
AAP Bullish signal here.  Want to see a close (preferably) above 462.60 to confirm.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
looks like someone got tired of BJI going down today,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.7925,negative
"Jon Stewart sums up everything dangerous, dumb, & hysterical about the Post Office  circa 2011 cc user FDX",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"me too.  yay user: So AAP didn't gap up this morning toward ST upside target (480), but I will take a sudden reversal.",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5436,positive
"Watching closely (long) ... AAP lifting higher on buyback chatter, details on the Stream",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Nice all-time high attack by Tesla today (long ) tsla cc user,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.7316,positive
AAP Free-falling Now to 457,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.4697,positive
AAP  reloaded and ready to keep going up + 4%  today? I would be good with 3 ;),stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
CEE short higher and will short more here 44.35,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.7626,positive
Short term targets for ZNGA? 3.25?,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
BAC and AAP my two trades from yesterday are holding up really well. Both trading with HIGH volume in a weak tape.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.918,positive
BAC will add more if we close above 12 today. AAP needs to take out 465 to attract more buyers.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6051,positive
AN breaking hourly trendline,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"TWX - ong  38.59. Trailing Stop  44.71 from 4 prior Stops of 42.61, 41.06, 37.08 and 35.57 -",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5687,positive
FS daily few like the long call on this one but after chaos and mini sell we got oversold PWmo2!,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.7326,negative
BAC ot of buying on last minute !!!,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
DNDN Beast mode today,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"DNDN TS nicel day for both today, lets see what EOD brings",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP thank god for the dividend tomorrow or I thinks we would be back lower than where we started IMHO,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.9252,negative
user: AAP continues to have no volume / confirmation to take higher - watching closely to reshort this one,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
BAC Added Some on the pullback !,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP sharing a few insight about volume is key POSTED VIDEO,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
AMZN short working nicely  watch for a break and run of 262,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
AAP is Sinking....,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.9394,negative
I need alka seltzer to sponsor our aapl stream with all the pop and drops it gives people ...people are just way too tied to it,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
FS is in a big rising channel w its top at 39 & bottom at 28.Momentum indicators turning up again,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9347,positive
AFFY break down the support line  18.41,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
NGT #ECB and #BOE and #FED JPM HSBC shortfest GC_F GD SV tomorrow morning Test weekly OWS.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
Netflix should buy the SPS. Netflix disc traffic is probably the only profitable and useful thing the postal service does. NFX,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP Volume is ABSENT... Soon the numbers will be negatives...,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.947,negative
AAP Drop !,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.6848,negative
JOY anticipate the bear flag break,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
FS intraday break !!,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
DE higher bid offering coming? look at all the recent action on the April 14 calls per Najarian? PPS above 13.50 here???,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
PCP Earnings today.  Stock up 5%,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9237,positive
OC  more weakness here and it might hit a dime under 34.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.8927,negative
"Never got in SFY, but they are taking the right steps by focusing on distributing digital content and not the physical. Congrats to owners",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
BAC ooking good for Tomorrow we could go over 12.20 imo ! Healthy pullback today with volume.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9367,positive
AAP 500 lot bid in the  Feb 440P at 3.00 could create resistance or a temporary sell off,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.9478,negative
AAP Covered to not Pay dividend will short again Tomorrow !,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.7474,negative
user: AAP Cover your Shorts unless you want to pay the dividend. >>>Done and will reshort tomorrow !,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
SEV next stop 8,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Tomorrow the stock Should Gap down of Average 10.60 which is the dividend of AAP,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.9364,negative
solid day of trading. Mrkt may be flat SPY DIA but there was still lots of profit to be made and was. Nothing not on watchlist NFX DVA,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.518,positive
user: user AAP still holding your short from 451.50? No it cost me 300 overnight to keep will short again in premarket.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
GMC headed to 37 Bombs AWAY....,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
GMC Weekly dead cat retrace done on NO volume - Bagholders will bail en masse,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
SWHC yes! close over 9.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5006,positive
GMC ICE is at 37... Short away.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.6269,negative
GMC 37 No Brainer - FEE CASH - Sell MOTIME - SOTP,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
TBI  Another staffing co. breaks out,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.9579,negative
GNC  generators running hot,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Market Wrap Video + Additions to Watch ist  including: AMSC KBH MHK TW TTMI,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Prudential liquidates CM stake... 1st ones off ship get lifeboats,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"Key levels, confirming the expectation on: BBY DNDN BAS GD These and other set ups...  DIA QQQ SPX T",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
P poised. Needs over 11.90.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
